geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-05,129.93
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-06,188.78
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-07,176.64
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-08,144.78
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-09,132.16
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-10,118.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-11,125.03
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-12,142.46
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-13,190.46
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-14,166.22
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-15,144.12
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-16,122.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-17,111.66
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-18,112.23
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-19,116.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-20,125.9
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-21,115.06
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-22,77.25
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-23,78.16
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-24,75.8
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-25,79.36
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-26,83.54
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-27,94.26
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-28,89.73
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-29,63.23
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-30,73.91
county,Orangeburg County,driving,NA,South Carolina,United States,2020-03-31,70.92
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-01,69.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-02,76.6
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-03,80.6
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-04,74.48
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-05,52.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-06,70.88
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-07,66.61
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-08,67.96
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-09,70.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-10,75.24
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-11,68.09
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-12,44.9
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-13,81.65
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-14,82.92
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-15,77.84
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-16,80.64
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-17,100.49
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-18,86.85
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-19,54.68
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-20,85.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-21,86.35
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-22,84.95
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-23,81.91
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-24,107.82
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-25,96.56
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-26,75.96
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-27,94.42
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-28,96.98
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-29,96.81
county,Orangeburg County,driving,NA,South Carolina,United States,2020-04-30,100.13
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-01,121.04
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-02,114.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-03,89.74
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-04,103.08
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-05,100.28
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-06,105.59
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-07,119.95
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-08,142.41
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-09,135.42
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-10,100.56
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-11,NA
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-12,NA
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-13,119.13
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-14,137.42
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-15,162.15
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-16,161.25
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-17,127.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-18,122.95
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-19,120.92
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-20,121.67
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-21,147.85
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-22,221.82
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-23,185.37
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-24,131.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-25,148.91
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-26,136.16
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-27,124.5
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-28,145.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-29,168.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-30,174.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-05-31,138.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-01,145.94
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-02,131.77
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-03,144.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-04,154.55
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-05,188.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-06,232.13
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-07,167.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-08,143.23
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-09,138.89
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-10,145.31
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-11,157.96
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-12,201.7
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-13,254.38
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-14,163.29
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-15,146.76
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-16,143.34
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-17,148.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-18,170.45
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-19,203.83
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-20,252.94
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-21,171.81
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-22,159.38
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-23,148.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-24,153.29
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-25,164.83
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-26,255.01
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-27,290.76
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-28,188.06
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-29,163.27
county,Orangeburg County,driving,NA,South Carolina,United States,2020-06-30,149.23
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-01,164.1
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-02,306.3
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-03,206.04
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-04,170.74
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-05,209.22
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-06,166.57
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-07,142.66
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-08,146.55
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-09,164.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-10,201.97
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-11,234.34
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-12,157.8
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-13,154.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-14,145.9
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-15,154.27
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-16,163.31
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-17,200.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-18,247.72
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-19,165.34
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-20,146.12
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-21,146.51
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-22,147.77
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-23,172.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-24,207.08
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-25,244.44
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-26,175.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-27,152.46
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-28,141.3
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-29,148.4
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-30,158.48
county,Orangeburg County,driving,NA,South Carolina,United States,2020-07-31,194.97
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-01,242.41
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-02,158.16
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-03,130.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-04,142.48
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-05,139.96
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-06,157.15
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-07,193.97
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-08,215.19
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-09,170.4
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-10,160.19
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-11,144.49
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-12,149.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-13,160.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-14,188.92
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-15,201.72
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-16,159.21
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-17,145.61
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-18,134.57
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-19,136.17
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-20,153.91
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-21,176.44
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-22,174.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-23,145.14
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-24,128.53
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-25,124.56
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-26,131.21
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-27,145.07
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-28,189.33
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-29,168.65
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-30,134.29
county,Orangeburg County,driving,NA,South Carolina,United States,2020-08-31,127.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-01,132.33
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-02,134.82
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-03,161.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-04,253.77
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-05,184.72
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-06,140.33
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-07,234.74
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-08,136.35
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-09,128.75
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-10,143.91
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-11,170.22
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-12,170.86
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-13,138.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-14,130.47
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-15,122.26
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-16,130.4
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-17,139.4
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-18,178.47
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-19,166.6
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-20,146.8
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-21,131.9
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-22,121.28
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-23,125.74
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-24,146.86
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-25,197.6
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-26,163.47
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-27,147.38
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-28,121.88
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-29,118.23
county,Orangeburg County,driving,NA,South Carolina,United States,2020-09-30,129.7
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-01,151.07
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-02,181.17
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-03,166.51
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-04,146.93
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-05,131.73
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-06,127.34
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-07,132.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-08,153.71
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-09,191.38
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-10,171.69
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-11,157.14
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-12,137.61
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-13,121.5
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-14,137.03
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-15,154.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-16,201.07
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-17,171.87
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-18,165.42
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-19,132.89
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-20,127.19
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-21,135.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-22,148.84
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-23,187.57
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-24,158.78
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-25,148.52
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-26,129.34
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-27,130.53
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-28,131.99
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-29,134.7
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-30,183.4
county,Orangeburg County,driving,NA,South Carolina,United States,2020-10-31,156.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-01,132.03
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-02,121.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-03,141.93
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-04,111.24
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-05,129.88
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-06,156.46
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-07,141.81
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-08,127.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-09,118.61
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-10,114.28
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-11,116.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-12,121.7
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-13,165.64
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-14,150.11
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-15,122.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-16,114.27
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-17,117.17
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-18,114.44
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-19,128.71
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-20,174.51
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-21,165.89
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-22,134.29
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-23,130.53
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-24,161.35
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-25,195.37
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-26,114.28
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-27,159.32
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-28,193.95
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-29,202.58
county,Orangeburg County,driving,NA,South Carolina,United States,2020-11-30,127.54
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-01,116.55
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-02,118.36
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-03,124.89
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-04,148
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-05,130.82
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-06,104.5
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-07,114.11
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-08,111.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-09,114.55
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-10,123.19
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-11,146.03
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-12,133.92
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-13,117.18
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-14,114.2
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-15,119.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-16,113.85
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-17,127.39
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-18,164.43
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-19,165.45
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-20,123.83
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-21,135.72
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-22,148.19
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-23,180.26
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-24,122.16
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-25,92.79
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-26,246.03
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-27,235.69
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-28,158.93
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-29,159.35
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-30,165.85
county,Orangeburg County,driving,NA,South Carolina,United States,2020-12-31,161.26
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-01,121.25
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-02,218.39
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-03,158.25
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-04,128.99
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-05,123.8
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-06,118.57
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-07,124.27
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-08,148.5
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-09,157.82
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-10,105.68
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-11,106.91
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-12,105.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-13,114.65
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-14,127.79
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-15,154.59
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-16,130.82
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-17,107.33
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-18,123.13
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-19,118.11
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-20,122.19
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-21,114.68
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-22,145.17
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-23,134.82
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-24,104.4
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-25,109.99
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-26,106.77
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-27,108.86
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-28,125.95
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-29,147.46
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-30,137.67
county,Orangeburg County,driving,NA,South Carolina,United States,2021-01-31,113.85
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-01,109.57
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-02,109.95
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-03,117.19
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-04,125.83
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-05,145.14
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-06,128.53
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-07,105.95
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-08,116.08
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-09,114.76
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-10,119.61
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-11,132.55
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-12,168.14
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-13,134.12
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-14,113.07
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-15,117.59
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-16,112.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-17,121.16
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-18,118.05
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-19,176.34
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-20,141.85
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-21,121.01
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-22,118.08
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-23,120.58
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-24,127.83
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-25,148.14
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-26,178.2
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-27,163.2
county,Orangeburg County,driving,NA,South Carolina,United States,2021-02-28,143.85
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-01,131.12
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-02,121.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-03,128.45
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-04,144.33
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-05,184.82
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-06,167.4
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-07,145.87
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-08,131.36
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-09,130.62
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-10,138.06
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-11,162.33
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-12,NA
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-13,190.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-14,181.6
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-15,149.59
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-16,135.37
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-17,147.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-18,143.04
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-19,208.66
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-20,193.89
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-21,169.43
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-22,146.58
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-23,140.54
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-24,147.46
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-25,172.02
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-26,222.55
county,Orangeburg County,driving,NA,South Carolina,United States,2021-03-27,255.84
